WEN,7.66585294361,WENDY'S INTL. DEAD - DELIST.13/10/08,Restaurants & Bars,
MRO1,0.0132913373414,MARATHON OIL,Exploration & Prod.,
TLAB,5.31575423307,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,4.19028651936,LSI DEAD - ACQD.BY 54332K,Semiconductors,
SWY,7.83534924565,SAFEWAY DEAD - DELIST.30/01/15,Food Retail,Wholesale,
CMS,7.41259134048,CMS ENERGY,Con. Electricity,
BBUY,4.82141209226,BEST BUY,Specialty Retailers,
BRCM,0.00974136708722,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,0.0195175870084,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.98229600809,EOG RES.,Exploration & Prod.,
AYP,8.41437331708,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00475479787075,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
HSPI,8.55016692869,HOSPIRA DEAD - DELIST.03/09/15,Pharmaceuticals,
GIL1,5.60066308074,GILEAD SCIENCES,Biotechnology,
FSLN,6.54486033379,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
DRHI,1.46936062623,D R HORTON,Home Construction,

17/08/2005
Trade,True,
Portfolio Value,287107.7907,
Liquidity,9.21380000004,
POSentered::,0,0
Posrebal::,5,6228.12
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,1,6232.95
CI,7.34369804058,CIGNA,Healthcare Providers,
GLW,5.01756499358,CORNING,Telecom. Equipment,
KBH,3.18884763722,KB HOME,Home Construction,
MILI,4.75770788619,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,3.45142671881,MOTOROLA SOLUTIONS,Telecom. Equipment,
NOBE,2.93267903998,NORDSTROM,Apparel Retailers,
WEN,7.73800318892,WENDY'S INTL. DEAD - DELIST.13/10/08,Restaurants & Bars,
MRO1,0.0124918936935,MARATHON OIL,Exploration & Prod.,
TLAB,5.28372983645,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,4.29988331905,LSI DEAD - ACQD.BY 54332K,Semiconductors,
SWY,7.80459490332,SAFEWAY DEAD - DELIST.30/01/15,Food Retail,Wholesale,
CMS,7.20692042161,CMS ENERGY,Con. Electricity,
BBUY,4.80456833525,BEST BUY,Specialty Retailers,
BRCM,0.0100868039594,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,0.370481064762,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.92607873145,EOG RES.,Exploration & Prod.,
AYP,8.55166623662,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00486663909953,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
HSPI,8.65761947434,HOSPIRA DEAD - DELIST.03/09/15,Pharmaceuticals,
GIL1,5.6495488891,GILEAD SCIENCES,Biotechnology,
FSLN,6.53282168146,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
DRHI,3.45150508659,D R HORTON,Home Construction,

24/08/2005
Trade,True,
Portfolio Value,281582.4288,
Liquidity,2.49130000005,
POSentered::,4,40478.4
Posrebal::,0,0
OutOfQuint::,1,24564.65
Below100MA::,1,15907.0275
Negrebal::,0,0
CI,7.50843725942,CIGNA,Healthcare Providers,
GLW,5.19688677392,CORNING,Telecom. Equipment,
GT,6.12330111416,GOODYEAR TIRE & RUB.,Tires,
KBH,3.25638216812,KB HOME,Home Construction,
MILI,4.8622529674,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,3.56679887406,MOTOROLA SOLUTIONS,Telecom. Equipment,
NOBE,2.73427217487,NORDSTROM,Apparel Retailers,
WEN,7.66412524104,WENDY'S INTL. DEAD - DELIST.13/10/08,Restaurants & Bars,
MRO1,0.0129655107229,MARATHON OIL,Exploration & Prod.,
TLAB,5.16026517064,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,4.48962673341,LSI DEAD - ACQD.BY 54332K,Semiconductors,
SWY,7.74478723439,SAFEWAY DEAD - DELIST.30/01/15,Food Retail,Wholesale,
CMS,7.52454621913,CMS ENERGY,Con. Electricity,
DPH,1.99648821269,DELPHI DEAD - DELIST.07/10/09,Auto Parts,
BBUY,4.53460113062,BEST BUY,Specialty Retailers,
BRCM,0.00996155907865,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,0.503895078271,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.96857834334,EOG RES.,Exploration & Prod.,
AYP,8.71643877233,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00506601213037,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,4.03096885284,E*TRADE FINANCIAL,Investment Services,
COH2,2.22457062633,TAPESTRY,Clothing & Accessory,
FSLN,6.11671689651,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
DRHI,3.04718232475,D R HORTON,Home Construction,

31/08/2005
Trade,True,
Portfolio Value,284946.8565,
Liquidity,3.91630000005,
POSentered::,1,21
Posrebal::,6,45941.415
OutOfQuint::,2,43607.52
Below100MA::,0,0
Negrebal::,1,2356.32
AMD,0.00736979528672,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.58151195818,CIGNA,Healthcare Providers,
GLW,5.31665454607,CORNING,Telecom. Equipment,
GT,5.76612783233,GOODYEAR TIRE & RUB.,Tires,
KBH,3.307072805,KB HOME,Home Construction,
MILI,4.86406488924,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,5.23126318468,MOTOROLA SOLUTIONS,Telecom. Equipment,
NOBE,2.72225498301,NORDSTROM,Apparel Retailers,
MRO1,0.0137008705692,MARATHON OIL,Exploration & Prod.,
TLAB,5.0993368302,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,5.88748730415,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CMS,7.57688653428,CMS ENERGY,Con. Electricity,
DPH,1.99447717017,DELPHI DEAD - DELIST.07/10/09,Auto Parts,
BBUY,4.01407130456,BEST BUY,Specialty Retailers,
BRCM,7.13178599322,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,4.16761923464,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,4.85428236335,EOG RES.,Exploration & Prod.,
AYP,9.03910305113,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00507638518202,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.87440666502,E*TRADE FINANCIAL,Investment Services,
COH2,2.10824926226,TAPESTRY,Clothing & Accessory,
FSLN,6.28731975501,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
DRHI,3.14850288584,D R HORTON,Home Construction,

7/09/2005
Trade,True,
Portfolio Value,292975.252,
Liquidity,7.27630000005,
POSentered::,1,4492
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,1,4495.36
Negrebal::,0,0
AMD,0.00769689584566,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.39869318382,CIGNA,Healthcare Providers,
GLW,5.18909699581,CORNING,Telecom. Equipment,
GT,5.60811873625,GOODYEAR TIRE & RUB.,Tires,
KBH,3.28970789656,KB HOME,Home Construction,
MILI,4.94965014997,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,5.50123953814,MOTOROLA SOLUTIONS,Telecom. Equipment,
NOBE,2.87709966711,NORDSTROM,Apparel Retailers,
MRO1,0.0136776740446,MARATHON OIL,Exploration & Prod.,
TLAB,5.03796818989,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,5.95352333719,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CMS,7.51572695976,CMS ENERGY,Con. Electricity,
BBUY,3.79830034245,BEST BUY,Specialty Retailers,
ODEP,1.53323530549,OFFICE DEPOT,Specialty Retailers,
BRCM,7.47279841916,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,4.21555060221,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,5.24593285442,EOG RES.,Exploration & Prod.,
AYP,9.03042827658,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00507380739449,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.9943281967,E*TRADE FINANCIAL,Investment Services,
COH2,2.05603714269,TAPESTRY,Clothing & Accessory,
FSLN,6.130265228,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
DRHI,3.1733670119,D R HORTON,Home Construction,

14/09/2005
Trade,True,
Portfolio Value,294291.1368,
Liquidity,3.88630000004,
POSentered::,0,0
Posrebal::,4,9232.53
OutOfQuint::,1,9229.14
Below100MA::,0,0
Negrebal::,0,0
AMD,0.013843434241,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.29558315397,CIGNA,Healthcare Providers,
GLW,5.36706275688,CORNING,Telecom. Equipment,
GT,5.53319416176,GOODYEAR TIRE & RUB.,Tires,
KBH,3.30348039214,KB HOME,Home Construction,
MILI,4.85488627193,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,5.84648582594,MOTOROLA SOLUTIONS,Telecom. Equipment,
NOBE,2.86894470958,NORDSTROM,Apparel Retailers,
MRO1,0.0138496185931,MARATHON OIL,Exploration & Prod.,
TLAB,5.27735906996,TELLABS DEAD - DELIST.04/12/13,Telecom. Equipment,
LLSI,5.91498955398,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CMS,7.52313176698,CMS ENERGY,Con. Electricity,
BBUY,3.5517141677,BEST BUY,Specialty Retailers,
ODEP,3.28136963451,OFFICE DEPOT,Specialty Retailers,
BRCM,7.58096905078,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,5.5815748237,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,5.4435210568,EOG RES.,Exploration & Prod.,
AYP,8.74919315613,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00512247842865,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.75607407691,E*TRADE FINANCIAL,Investment Services,
COH2,1.99948597297,TAPESTRY,Clothing & Accessory,
FSLN,6.23684430309,FREESCALE SEMICONDUCTOR 'B',Semiconductors,

21/09/2005
Trade,True,
Portfolio Value,284114.3139,
Liquidity,5.03710000004,
POSentered::,5,61910.8792
Posrebal::,0,0
OutOfQuint::,4,37659.69
Below100MA::,2,24252.34
Negrebal::,0,0
AMD,0.0155571183279,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.38153073392,CIGNA,Healthcare Providers,
GLW,5.28681916578,CORNING,Telecom. Equipment,
HAL,6.14625844094,HALLIBURTON,Oil Equip. & Services,
MILI,5.06283889838,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,5.64744457249,MOTOROLA SOLUTIONS,Telecom. Equipment,
MRO1,0.0151341195766,MARATHON OIL,Exploration & Prod.,
BR,3.39033604741,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
LLSI,5.76899832149,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CPWR,3.50950286986,COMPUWARE DEAD - DELIST.16/12/14,Software,
CMS,7.56604963155,CMS ENERGY,Con. Electricity,
ODEP,3.21077100086,OFFICE DEPOT,Specialty Retailers,
BRCM,7.59779741601,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,5.8742552499,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,6.03287450207,EOG RES.,Exploration & Prod.,
AYP,8.82512382281,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00540363482193,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.98290144015,E*TRADE FINANCIAL,Investment Services,
VLO,3.42693610412,VALERO ENERGY,Exploration & Prod.,
FSLN,5.93389321663,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
NOI,5.31780077977,NATIONAL OILWELL VARCO,Oil Equip. & Services,

28/09/2005
Trade,True,
Portfolio Value,292977.3546,
Liquidity,2.84430000004,
POSentered::,0,0
Posrebal::,4,19096.25
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,2,19094.0572
AMD,2.12121855236,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.42612842201,CIGNA,Healthcare Providers,
GLW,4.11260113139,CORNING,Telecom. Equipment,
HAL,6.43937823309,HALLIBURTON,Oil Equip. & Services,
MILI,4.82597025948,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,0.633984972161,MOTOROLA SOLUTIONS,Telecom. Equipment,
MRO1,0.0139117236742,MARATHON OIL,Exploration & Prod.,
BR,3.5576811096,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
LLSI,5.60046015242,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CPWR,5.10037372015,COMPUWARE DEAD - DELIST.16/12/14,Software,
CMS,7.38751294603,CMS ENERGY,Con. Electricity,
ODEP,6.0496450397,OFFICE DEPOT,Specialty Retailers,
BRCM,7.53013147727,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,5.54289256321,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,6.00050130974,EOG RES.,Exploration & Prod.,
AYP,8.99246975452,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00519494075601,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.8459239334,E*TRADE FINANCIAL,Investment Services,
VLO,3.47561278717,VALERO ENERGY,Exploration & Prod.,
FSLN,5.91182892741,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
NOI,5.42560721859,NATIONAL OILWELL VARCO,Oil Equip. & Services,

5/10/2005
Trade,False,
Portfolio Value,283434.4088,
Liquidity,2.84430000004,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,0,0
AMD,2.22697026332,ADVANCED MICRO DEVC.,Semiconductors,
CI,7.67021008213,CIGNA,Healthcare Providers,
GLW,3.78326683955,CORNING,Telecom. Equipment,
HAL,5.97290924263,HALLIBURTON,Oil Equip. & Services,
MILI,4.87334973142,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MOT,0.603991239895,MOTOROLA SOLUTIONS,Telecom. Equipment,
MRO1,0.0130799927069,MARATHON OIL,Exploration & Prod.,
BR,3.37343657056,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
LLSI,5.61584603203,LSI DEAD - ACQD.BY 54332K,Semiconductors,
CPWR,4.97378566692,COMPUWARE DEAD - DELIST.16/12/14,Software,
CMS,7.55108036833,CMS ENERGY,Con. Electricity,
ODEP,5.89677169782,OFFICE DEPOT,Specialty Retailers,
BRCM,8.14215539239,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,5.74113780641,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,5.83335314509,EOG RES.,Exploration & Prod.,
AYP,8.88847621101,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00558330234745,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,4.21155153693,E*TRADE FINANCIAL,Investment Services,
VLO,3.27241679628,VALERO ENERGY,Exploration & Prod.,
FSLN,6.2709958453,FREESCALE SEMICONDUCTOR 'B',Semiconductors,
NOI,5.07862872435,NATIONAL OILWELL VARCO,Oil Equip. & Services,

12/10/2005
Trade,False,
Portfolio Value,275327.4637,
Liquidity,114862.4385,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,1,16085.28
Below100MA::,6,78855.0712
Negrebal::,4,19919.243
AMD,2.00597496733,ADVANCED MICRO DEVC.,Semiconductors,
HAL,5.2273027204,HALLIBURTON,Oil Equip. & Services,
MILI,4.89508014162,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MRO1,0.0137121082992,MARATHON OIL,Exploration & Prod.,
BR,3.02272787762,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
ODEP,5.82140255266,OFFICE DEPOT,Specialty Retailers,
BRCM,7.69955881448,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,6.00190761137,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.84091528498,EOG RES.,Exploration & Prod.,
AYP,8.88654537807,ALLEGHENY EN. DEAD - DELIST.28/02/11,Con. Electricity,
ESRX,0.00543534589644,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,4.07743308609,E*TRADE FINANCIAL,Investment Services,
VLO,3.31271217097,VALERO ENERGY,Exploration & Prod.,
NOI,4.47080989836,NATIONAL OILWELL VARCO,Oil Equip. & Services,

19/10/2005
Trade,False,
Portfolio Value,268196.2138,
Liquidity,153406.0585,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,2,38543.62
Negrebal::,0,0
AMD,2.09265444895,ADVANCED MICRO DEVC.,Semiconductors,
HAL,4.60266564733,HALLIBURTON,Oil Equip. & Services,
MILI,5.10493783861,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MRO1,0.0135855012581,MARATHON OIL,Exploration & Prod.,
BR,2.65491816574,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
BRCM,7.91791565553,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,6.34572716701,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.54738495492,EOG RES.,Exploration & Prod.,
ESRX,0.00595832423343,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,4.38652210384,E*TRADE FINANCIAL,Investment Services,
VLO,3.23633383075,VALERO ENERGY,Exploration & Prod.,
NOI,3.89220763116,NATIONAL OILWELL VARCO,Oil Equip. & Services,

26/10/2005
Trade,False,
Portfolio Value,268902.3394,
Liquidity,181392.9222,
POSentered::,0,0
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,6,27986.8637
AMD,2.23191066816,ADVANCED MICRO DEVC.,Semiconductors,
HAL,2.46735488237,HALLIBURTON,Oil Equip. & Services,
MILI,5.07479779851,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
MRO1,0.0137891697345,MARATHON OIL,Exploration & Prod.,
BR,2.06064402874,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
BRCM,4.8099246845,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
KIN1,6.25148149976,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.52997055183,EOG RES.,Exploration & Prod.,
ESRX,0.00577068241006,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,2.78323922979,E*TRADE FINANCIAL,Investment Services,
VLO,2.13758207267,VALERO ENERGY,Exploration & Prod.,
NOI,2.17673141597,NATIONAL OILWELL VARCO,Oil Equip. & Services,

2/11/2005
Trade,True,
Portfolio Value,273531.6656,
Liquidity,23.7614000001,
POSentered::,19,181369.1608
Posrebal::,0,0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,0,0
AMD,2.32682383812,ADVANCED MICRO DEVC.,Semiconductors,
AAPL,4.12039665509,APPLE,Computer Hardware,
ACAD,3.27603752214,AUTODESK,Software,
BNI,0.574339353564,BURL.NTHN.SANTA FE C DEAD - DELIST.26/02/10,Railroads,
HAL,2.49699609185,HALLIBURTON,Oil Equip. & Services,
MILI,5.16494131274,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
NSC,3.67811162848,NORFOLK SOUTHERN,Railroads,
PD,2.4506449684,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,2.31610478666,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
MRO1,0.0136578702572,MARATHON OIL,Exploration & Prod.,
BR,2.0947775781,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
FCX,3.93670691705,FREEPORT-MCMORAN,Nonferrous Metals,
PMA,7.91367242711,AON CLASS A,Insurance Brokers,
QCOM,3.33129255072,QUALCOMM,Semiconductors,
AT1,6.32858150519,AGILENT TECHS.,Electronic Equipment,
TIF,3.45995407122,TIFFANY & CO,Specialty Retailers,
BRCM,4.68449602421,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
UNPH,2.70746788448,VIAVI SOLUTIONS,Telecom. Equipment,
DVN,2.4386207664,DEVON ENERGY,Exploration & Prod.,
AVA,3.95244915293,AVAYA DEAD - MERGER,Telecom. Equipment,
KIN1,6.4708266815,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.65472006105,EOG RES.,Exploration & Prod.,
BCMP,3.15195682412,ROBERT HALF INTL.,Bus.Train & Employmnt,
NVDA,4.44313267107,NVIDIA,Semiconductors,
BJS,2.50512129372,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
ESRX,0.007142683081,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.20533104669,E*TRADE FINANCIAL,Investment Services,
VLO,2.18242362796,VALERO ENERGY,Exploration & Prod.,
XTO,2.22559972596,XTO EN. DEAD - DELIST.08/07/10,Exploration & Prod.,
NOI,2.38271762273,NATIONAL OILWELL VARCO,Oil Equip. & Services,
CVTY,3.49626796555,COVENTRY HEALTH CARE DEAD - ACQD.BY 255956,Healthcare Providers,

9/11/2005
Trade,True,
Portfolio Value,279330.8455,
Liquidity,5.72940000008,
POSentered::,1,14
Posrebal::,3,11493.91
OutOfQuint::,0,0
Below100MA::,2,6376.338
Negrebal::,1,5113.54
AMD,2.50804381717,ADVANCED MICRO DEVC.,Semiconductors,
AAPL,4.41450552227,APPLE,Computer Hardware,
ACAD,3.41304233084,AUTODESK,Software,
BNI,0.584983730341,BURL.NTHN.SANTA FE C DEAD - DELIST.26/02/10,Railroads,
HAL,2.26842115795,HALLIBURTON,Oil Equip. & Services,
MILI,5.09879242821,MILLIPORE DEAD - DELIST.15/07/10,Medical Equipment,
NSC,3.83636829682,NORFOLK SOUTHERN,Railroads,
PD,2.46771887568,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,2.37898538849,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
NOVL,0.00501197781253,NOVELL DEAD - DELIST.28/04/11,Software,
BR,1.92200041152,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
FCX,4.12282072873,FREEPORT-MCMORAN,Nonferrous Metals,
PMA,8.35553981094,AON CLASS A,Insurance Brokers,
QCOM,3.31030036566,QUALCOMM,Semiconductors,
AT1,6.56489990111,AGILENT TECHS.,Electronic Equipment,
TIF,3.62969939172,TIFFANY & CO,Specialty Retailers,
BRCM,4.90976926499,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
UNPH,3.18152779873,VIAVI SOLUTIONS,Telecom. Equipment,
AVA,3.56806996455,AVAYA DEAD - MERGER,Telecom. Equipment,
KIN1,4.18745018262,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.42592972068,EOG RES.,Exploration & Prod.,
BCMP,3.36017312488,ROBERT HALF INTL.,Bus.Train & Employmnt,
NVDA,4.79784277888,NVIDIA,Semiconductors,
BJS,2.54032095428,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
ESRX,3.76089775592,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,3.11243657479,E*TRADE FINANCIAL,Investment Services,
VLO,1.96954378245,VALERO ENERGY,Exploration & Prod.,
XTO,2.1286943765,XTO EN. DEAD - DELIST.08/07/10,Exploration & Prod.,
NOI,2.1141705956,NATIONAL OILWELL VARCO,Oil Equip. & Services,
CVTY,3.05998787377,COVENTRY HEALTH CARE DEAD - ACQD.BY 255956,Healthcare Providers,

16/11/2005
Trade,True,
Portfolio Value,287600.934,
Liquidity,3.97940000008,
POSentered::,2,14314
Posrebal::,0,0
OutOfQuint::,1,14312.25
Below100MA::,0,0
Negrebal::,0,0
AMD,2.72733815252,ADVANCED MICRO DEVC.,Semiconductors,
AAPL,4.63283252063,APPLE,Computer Hardware,
ACAD,3.27120634455,AUTODESK,Software,
BNI,0.600832541107,BURL.NTHN.SANTA FE C DEAD - DELIST.26/02/10,Railroads,
HAL,2.24431294788,HALLIBURTON,Oil Equip. & Services,
NSC,3.73495309998,NORFOLK SOUTHERN,Railroads,
PD,2.46931743275,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,2.37178645602,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
NOVL,0.00540332042176,NOVELL DEAD - DELIST.28/04/11,Software,
BR,1.89629425891,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
FCX,4.13354012265,FREEPORT-MCMORAN,Nonferrous Metals,
PMA,8.50776096576,AON CLASS A,Insurance Brokers,
QCOM,3.23526418033,QUALCOMM,Semiconductors,
SEBL,0.00695408033689,SIEBEL SYS. DEAD - MERGER W/719618,Software,
AT1,6.61163304845,AGILENT TECHS.,Electronic Equipment,
MEDI,4.97008121677,MEDIMMUNE DEAD - MERGER.19/06/07,Biotechnology,
TIF,3.48677935796,TIFFANY & CO,Specialty Retailers,
BRCM,4.80580497698,BROADCOM 'A' DEAD - ACQD.SEE 54332K,Semiconductors,
UNPH,2.86555623634,VIAVI SOLUTIONS,Telecom. Equipment,
AVA,3.56226937705,AVAYA DEAD - MERGER,Telecom. Equipment,
KIN1,4.21579993895,KING PHARMS. DEAD - DELIST.01/03/11,Pharmaceuticals,
EOG,2.49656004246,EOG RES.,Exploration & Prod.,
BCMP,3.37022549447,ROBERT HALF INTL.,Bus.Train & Employmnt,
NVDA,4.65183983026,NVIDIA,Semiconductors,
BJS,2.47311436061,BJ SVS. DEAD - DELIST.30/04/10,Oil Equip. & Services,
ESRX,4.53725056401,EXPRESS SCRIPTS HOLDING,Healthcare Providers,
EGRP,2.90777755263,E*TRADE FINANCIAL,Investment Services,
VLO,1.91136886224,VALERO ENERGY,Exploration & Prod.,
XTO,2.13493743383,XTO EN. DEAD - DELIST.08/07/10,Exploration & Prod.,
NOI,2.03555847979,NATIONAL OILWELL VARCO,Oil Equip. & Services,
CVTY,3.12426314999,COVENTRY HEALTH CARE DEAD - ACQD.BY 255956,Healthcare Providers,

23/11/2005
Trade,True,
Portfolio Value,293271.7689,
Liquidity,3.97940000008,
POSentered::,0,0
Posrebal::,6,0.0
OutOfQuint::,0,0
Below100MA::,0,0
Negrebal::,0,0
AMD,2.7447374257,ADVANCED MICRO DEVC.,Semiconductors,
AAPL,4.20465824114,APPLE,Computer Hardware,
ACAD,2.89607827983,AUTODESK,Software,
BNI,0.60109092894,BURL.NTHN.SANTA FE C DEAD - DELIST.26/02/10,Railroads,
HAL,2.42511409355,HALLIBURTON,Oil Equip. & Services,
NSC,3.84167901406,NORFOLK SOUTHERN,Railroads,
PD,2.44314344571,PHELPS DODGE DEAD - DELIST.02/04/07,Nonferrous Metals,
SUN,2.43161488975,SUNOCO DEAD - DELIST.05/10/12,Exploration & Prod.,
NOVL,0.00511470983254,NOVELL DEAD - DELIST.28/04/11,Software,
BR,1.91920279988,BURLINGTON RES. DEAD - MERGER 901666,Exploration & Prod.,
FCX,3.92683893277,FREEPORT-MCMORAN,Nonferrous Metals,
PMA,8.2481583859,AON CLASS A,Insurance Brokers,
QCOM,3.24752363165,QUALCOMM,Semiconductors,
